monthly_income,age,gender,house_rent,existing_emi,cibil_score,loan_amount,tenure_months,foir,defaulted
25674.31,24,Male,6914.87,307.29,801,707445.41,60,0.8804,0
34618.81,25,Female,8810.81,10024.89,721,425070.87,12,1.6293,1
30975.02,43,Male,8561.21,8396.35,780,1212692.73,84,1.2178,1
91107.19,30,Female,27988.64,21342.0,749,1823889.97,12,2.3108,1
40210.57,48,Female,12843.95,10696.33,676,505752.56,84,0.8008,1
83632.68,53,Male,21799.69,28669.19,728,412404.51,36,0.7649,0
66307.64,46,Female,21384.34,10005.13,710,1575061.0,24,1.5805,1
155099.07,49,Female,36269.82,3649.19,761,652750.61,84,0.3294,0
25000.0,47,Male,4233.07,4032.79,729,1250380.17,48,1.6233,1
92006.69,38,Other,29443.91,1495.27,738,222682.55,60,0.3889,0
86961.47,60,Female,20467.97,8955.96,653,1733470.75,48,0.8536,1
30131.02,30,Male,9838.82,6189.15,636,1399159.32,48,1.7321,1
81110.42,25,Other,8925.55,8789.77,724,1653814.96,48,0.7454,0
57992.7,30,Male,11562.52,13911.77,731,760975.31,48,0.7784,0
43750.66,41,Male,14741.84,12586.85,651,768647.14,60,1.0066,1
32468.71,44,Male,5273.33,4777.89,757,2023265.28,12,5.817,1
34215.88,58,Female,11475.46,10779.66,759,1824549.55,60,1.8098,1
136612.82,23,Male,46240.11,3817.46,730,1491348.76,12,1.3312,1
49037.54,60,Female,15718.28,14418.98,721,1607544.34,12,3.5119,1
72479.93,51,Female,17461.65,21019.22,637,325706.03,60,0.6286,0
33009.49,61,Female,8639.73,3720.1,636,2154811.13,60,1.7937,1
33192.31,57,Female,10535.38,3470.27,745,1947776.88,60,1.6978,1
84203.55,22,Male,24753.68,8991.53,666,1517179.68,84,0.7093,0
25000.0,22,Male,6438.09,7099.69,670,2304628.31,12,8.689,1
39830.69,59,Male,13764.09,11593.87,738,504730.98,60,0.9122,1
49861.96,54,Female,13533.49,5754.21,850,1747977.73,24,2.0207,1
51828.02,40,Female,17822.13,10749.48,694,2411156.27,36,2.0744,1
44821.95,53,Male,5125.26,2179.54,850,844021.51,36,0.7795,0
59749.13,24,Other,8050.6,9803.19,715,136701.55,24,0.4054,0
69315.78,31,Female,14754.88,24231.24,756,1863681.92,36,1.4427,1
70779.08,25,Female,13888.26,3934.87,782,116752.78,12,0.3976,0
29944.41,45,Male,8854.08,9930.97,787,2194080.76,60,2.2204,1
42528.19,57,Female,5960.48,12268.92,742,235123.01,60,0.5488,0
89088.13,54,Male,30648.44,30314.48,705,1666635.35,84,1.0046,1
76674.43,29,Male,13706.82,4819.18,773,1005241.95,60,0.5267,0
25000.0,26,Female,5180.77,1868.29,747,588017.57,24,1.3782,1
58439.07,38,Female,9857.87,345.0,691,2255820.16,24,1.9737,1
25000.0,34,Female,6121.02,6341.14,811,1890990.04,12,7.1836,1
50184.8,39,Female,5754.05,11313.32,749,917057.36,24,1.1918,1
126612.12,34,Male,17398.96,7890.83,671,781967.42,84,0.3055,0
30517.44,60,Male,8741.7,8450.3,663,1866429.51,60,1.8931,1
32300.52,37,Male,4736.07,3382.46,847,2107769.83,84,1.3687,1
71826.94,55,Male,11411.76,3393.71,687,1818041.11,12,2.4432,1
25000.0,49,Female,7456.14,3697.42,768,1635974.14,12,6.2297,1
35725.59,37,Male,4405.87,1137.48,744,647019.34,60,0.5489,0
66053.52,28,Male,13829.52,6085.86,766,2146729.56,48,1.1415,0
35698.25,21,Male,3775.66,4639.58,844,1899188.76,60,1.3925,1
43565.25,56,Female,8133.71,12989.09,784,1341458.3,12,3.2063,1
71117.79,27,Male,19539.28,19727.51,774,1327810.63,48,1.0347,1
60522.66,25,Male,7415.59,9378.83,707,1466015.27,60,0.8041,0
56016.93,44,Female,18042.14,14205.96,676,2087863.35,60,1.3861,1
41375.28,48,Female,13545.22,8234.81,850,1881422.92,48,1.7017,1
58984.53,37,Male,7446.66,7036.54,717,2154987.99,48,1.1898,1
46079.97,57,Female,16021.23,11706.89,713,1317478.65,36,1.5378,1
61629.92,40,Male,10747.17,14743.4,738,1599157.74,84,0.8579,0
38236.05,23,Other,4627.53,8285.1,732,2150972.34,48,1.7917,1
44744.13,57,Male,4531.09,9677.46,823,657568.14,24,1.0025,1
29882.28,46,Male,6040.13,7143.17,755,1165649.63,48,1.4494,1
48170.22,35,Male,12401.54,6483.27,634,1589565.37,12,3.3085,1
32679.38,28,Female,5981.79,9940.3,677,2296351.02,48,2.3034,1
28084.6,33,Female,8683.18,1595.42,720,138006.43,60,0.4728,0
55788.92,23,Male,15573.56,17258.86,786,610175.58,24,1.0983,1
54522.56,21,Male,10225.18,6531.73,621,662681.22,48,0.6215,0
72506.89,29,Female,20561.32,3172.98,752,883870.43,24,0.8955,0
39515.06,51,Female,13242.36,8298.54,767,776287.89,84,0.8815,1
60115.71,61,Male,7410.7,7910.95,777,1516333.09,36,1.0807,0
64563.13,46,Male,11397.07,18427.93,714,2225488.63,24,2.0685,1
61229.65,37,Male,13215.29,9231.9,788,1628746.82,60,0.945,1
32440.83,54,Female,7282.89,7591.05,667,679663.74,36,1.1444,1
52821.93,29,Male,12442.15,5698.97,781,2173006.84,48,1.4067,1
58810.17,33,Male,10301.0,4311.28,715,1616909.89,84,0.7192,1
49197.06,25,Male,13126.51,6681.81,722,625509.1,84,0.6203,0
25000.0,61,Male,6531.78,5309.57,722,967999.69,84,1.1366,1
53116.6,33,Female,12984.64,12213.17,762,1995915.54,24,2.2257,1
148192.22,21,Other,19033.87,29990.01,648,1873434.84,36,0.7447,0
40944.81,45,Female,8976.82,14159.51,777,1483797.69,48,1.5017,1
34062.81,24,Female,6439.8,8239.17,776,447442.01,84,0.6559,0
59081.57,56,Male,13160.99,19262.47,700,2027894.31,84,1.1365,1
57307.63,30,Male,18938.26,2365.47,720,838102.07,84,0.6222,0
88997.86,48,Male,19591.35,1911.72,664,1951835.05,84,0.6171,0
26135.92,26,Male,2704.94,2844.85,644,1654159.28,48,1.8481,1
70663.9,47,Female,14818.87,3378.17,732,734008.68,24,0.7416,0
65855.03,32,Male,20096.45,12120.88,733,609686.15,84,0.6477,0
45657.66,23,Female,13469.71,8293.41,698,414183.82,84,0.632,0
58066.47,53,Male,13259.33,11686.84,638,680670.97,24,0.976,1
82020.85,30,Female,13323.65,21393.48,749,478789.65,36,0.6144,0
75823.06,51,Male,16398.42,25777.22,696,1580922.99,24,1.528,1
27680.69,35,Female,6668.99,8508.78,671,1537079.49,48,1.9835,1
73871.26,27,Male,25852.57,3060.38,802,1506812.94,60,0.8349,0
47460.62,56,Male,12389.34,5623.12,656,1640535.54,36,1.5112,1
50839.91,34,Male,13908.08,4552.11,756,2055482.88,60,1.2422,1
50848.12,34,Male,11332.19,3146.79,622,2292526.51,84,1.0567,1
45473.2,23,Male,8577.26,8669.63,626,652901.29,60,0.6915,1
88952.14,23,Male,26973.69,17224.92,751,1510658.78,48,0.9358,0
47011.19,42,Male,10517.96,3739.07,698,288006.93,60,0.4365,0
28007.48,39,Female,9765.44,6978.46,644,388341.85,12,1.8233,1
40264.89,55,Female,8627.97,10328.75,781,1670414.35,36,1.829,1
53602.31,32,Female,6271.47,393.6,744,1267793.35,48,0.7356,0
90636.06,25,Female,24530.15,12554.47,581,1919997.01,24,1.3965,1
66273.63,30,Female,7400.14,20647.5,782,1121625.95,48,0.8606,0
32039.74,61,Male,5210.48,5834.81,650,406236.18,24,0.9357,1
169837.09,53,Female,32003.18,20664.03,608,2192928.77,48,0.6438,0
55959.73,33,Female,15941.3,4968.48,666,298932.33,12,0.8458,1
92753.0,55,Female,20735.77,7900.15,717,553515.14,36,0.5041,0
45439.76,52,Male,4869.39,1586.7,725,764744.48,84,0.4302,0
64002.64,31,Male,16270.27,18306.63,613,2488673.46,84,1.206,1
74587.95,58,Female,15130.84,2262.26,628,1100463.57,60,0.554,0
90138.02,44,Male,29786.89,9221.41,670,1304100.47,48,0.8067,1
83173.51,55,Female,18704.94,1329.65,674,1947272.2,36,1.0074,1
75818.57,39,Other,21020.23,20735.26,769,1627397.4,36,1.2534,1
41875.52,26,Male,6478.86,575.76,693,2119409.66,36,1.8254,1
36832.17,60,Female,10690.29,3974.39,768,1267440.3,36,1.5247,1
57890.22,55,Male,16223.09,11615.91,791,2433226.45,36,1.857,1
78163.97,24,Male,25483.05,11204.53,756,2012349.67,60,1.0291,0
43854.81,53,Female,4756.29,4332.63,520,1063276.93,84,0.6224,1
83498.67,33,Male,17691.3,8042.27,700,1015052.38,60,0.5725,0
101347.29,56,Female,27342.37,28298.86,709,2330778.86,48,1.1434,0
31003.01,39,Female,3837.89,10568.69,716,1742597.53,84,1.4271,1
32258.59,32,Female,6537.24,3929.56,584,1591440.72,84,1.1692,1
45698.12,31,Female,15333.39,626.11,670,1918793.53,24,2.3062,1
57171.24,26,Female,11947.85,731.68,631,1446001.19,48,0.8755,1
37711.35,32,Male,13061.37,10020.84,659,482000.26,36,1.0305,1
96384.56,47,Female,11008.06,18633.97,703,866117.11,24,0.7264,0
60598.99,61,Female,16934.84,16619.72,671,1439067.67,84,0.9603,1
49997.26,45,Male,12262.03,12205.53,664,143602.77,48,0.5636,0
25000.0,23,Male,5628.37,7940.68,707,1149641.69,24,2.6861,1
25389.53,23,Other,8701.29,7871.73,688,1913926.91,84,1.9435,1
56415.8,40,Male,7470.16,15565.94,732,494161.61,60,0.5988,0
25000.0,48,Other,8099.99,4157.91,692,254941.48,36,0.8242,1
81333.94,43,Male,22188.72,8771.4,618,2106469.94,24,1.5878,1
45293.69,23,Other,7462.09,8037.79,652,1581457.28,12,3.4281,1
248089.91,44,Male,80732.74,43595.61,698,523789.53,36,0.5703,0
155431.15,60,Female,32224.56,33199.54,690,2035131.95,60,0.7056,0
44769.19,26,Female,13589.99,2916.0,628,1679510.73,60,1.1844,1
46482.51,40,Male,9166.78,10666.2,763,901886.25,48,0.9281,0
80643.28,31,Female,25219.79,12887.63,740,1002871.05,84,0.6855,0
114873.44,52,Female,29770.29,24935.77,680,474131.59,12,0.841,0
25000.0,47,Male,3381.54,2096.54,709,2104613.43,24,4.1428,1
25000.0,41,Male,6560.39,3800.96,650,1321615.96,48,1.7808,1
35917.6,33,Female,5309.92,2642.47,775,1436845.78,60,1.0912,1
65602.48,42,Male,13316.03,20097.77,850,2220380.6,24,2.0868,1
62845.64,55,Male,8960.15,10733.18,678,137993.48,60,0.3611,0
83690.92,42,Other,8829.73,6590.12,799,260615.35,60,0.252,0
26907.26,48,Male,4116.05,388.08,664,487789.56,12,1.7696,1
25000.0,41,Male,5852.33,5912.71,685,172090.75,36,0.696,0
75282.81,38,Male,16591.6,5655.67,813,1679574.78,24,1.3353,1
32399.62,51,Female,7302.04,11221.73,712,1621310.72,12,4.9944,1
25000.0,57,Male,4048.04,4669.88,764,605924.57,84,0.7637,0
52708.49,41,Male,14299.3,5331.04,702,458575.47,60,0.5616,0
72881.33,34,Male,20120.05,16776.34,602,449643.28,60,0.6404,1
46118.59,45,Male,8739.1,4442.46,850,2387779.39,12,4.8618,1
38990.6,47,Female,12488.4,11194.04,705,1764410.87,84,1.3822,1
45266.34,60,Male,11814.78,4883.45,730,1505029.19,24,1.9185,1
40729.53,43,Female,11333.39,14087.8,672,873968.49,60,1.0907,1
25000.0,51,Female,4233.37,5295.02,770,1139303.67,84,1.1614,1
34291.74,49,Female,3434.42,10134.71,765,314574.11,24,0.8233,0
63617.25,50,Female,20124.93,1621.31,618,2495564.53,12,3.8088,1
57574.74,46,Male,17595.19,7018.64,731,1912205.11,60,1.1496,1
53318.03,40,Female,6973.89,13762.48,777,1591487.58,48,1.1604,1
29804.83,58,Female,5768.02,6833.37,798,1510641.27,48,1.7328,1
44767.98,39,Other,11878.5,3043.56,762,1310354.49,60,0.9697,1
25000.0,47,Female,6575.69,3116.78,767,717825.83,36,1.3277,1
53596.46,45,Female,16887.58,4941.87,684,643336.97,60,0.6683,0
100150.45,60,Female,13527.03,21500.25,640,1418877.9,60,0.6578,0
25000.0,58,Female,5187.12,3014.97,699,268481.95,60,0.5616,0
36571.93,43,Female,4546.11,3955.95,638,278729.92,12,0.9061,1
57788.98,49,Female,11407.48,4194.46,671,1445952.65,60,0.814,0
91713.17,35,Male,9517.71,13129.61,670,2307548.92,60,0.794,0
39178.67,23,Female,12716.15,2680.84,658,2294252.44,12,5.5685,1
34678.49,30,Female,8037.12,11683.16,754,125987.92,60,0.6477,0
25000.0,35,Male,7811.26,1351.89,654,357746.12,48,0.7364,1
51622.82,36,Female,5935.39,16501.58,839,1499386.47,48,1.1853,0
136085.42,37,Male,21346.97,20408.13,784,2136341.73,84,0.5756,0
56312.92,39,Male,9282.9,7447.56,797,2390677.81,60,1.2201,1
48477.76,31,Female,9534.26,3924.85,675,2165397.34,12,4.2255,1
57586.37,25,Male,17317.18,12813.81,733,1726271.52,60,1.175,1
48749.68,25,Female,9586.11,11696.75,652,581260.19,60,0.6958,0
32646.5,34,Female,4934.95,5342.59,734,274291.54,84,0.4587,0
73986.65,46,Male,8600.77,1442.55,605,214037.88,24,0.2706,0
54878.71,28,Male,6578.47,17642.33,789,1568984.28,84,0.9309,0
49454.42,25,Male,14342.36,16968.56,678,186852.65,36,0.7568,0
30101.1,27,Male,6357.37,4541.21,739,1874175.9,12,5.8649,1
94066.19,36,Female,26483.89,20203.66,751,1809929.77,36,1.1263,1
68346.89,34,Male,18492.74,10771.78,683,291065.98,24,0.6267,0
37180.5,57,Male,4976.26,4188.68,668,2275893.68,36,2.2505,1
80895.42,61,Other,10979.29,2189.16,712,1352630.29,60,0.5263,0
38223.84,24,Male,11040.4,6101.43,772,2270652.56,48,1.9838,1
33156.64,56,Male,9294.37,9497.21,710,2263864.13,12,6.6013,1
33528.41,37,Female,6521.53,199.86,759,572881.75,12,1.7106,1
25000.0,56,Male,2983.89,5093.44,771,1013386.31,60,1.2044,1
62054.68,26,Female,6393.15,19129.61,707,423103.2,84,0.528,0
25000.0,36,Female,4300.98,1903.56,712,1959947.22,36,2.8148,1
26523.28,49,Male,2713.48,1701.19,729,1309899.8,12,4.5313,1
25000.0,56,Female,3937.95,6757.42,794,2329138.18,84,2.023,1
46955.95,58,Other,9620.11,4192.24,697,599716.52,24,0.8894,1
45471.44,57,Female,5927.38,3055.43,793,1752082.39,24,1.9934,1
41633.15,30,Male,5248.67,5507.91,736,2474168.39,36,2.204,1
29106.34,61,Female,9433.64,3998.5,672,1696915.03,24,3.1787,1
27279.29,56,Female,6720.73,8345.7,717,265057.44,48,0.8034,1
61832.53,49,Female,20628.19,13383.97,647,1512218.44,60,1.0818,1
37224.56,34,Male,6940.76,5289.11,632,531622.6,12,1.5908,1
57421.79,24,Female,15462.9,10739.93,759,173206.67,84,0.508,0
31488.44,56,Male,4760.2,10513.61,771,903905.67,60,1.1092,1
53665.81,33,Female,13662.51,2126.52,717,738649.8,36,0.7448,0
94055.38,38,Female,12452.6,6837.87,723,1993050.16,60,0.6658,0
65715.03,53,Female,6605.69,22138.41,682,996833.3,12,1.7781,1
39886.5,41,Female,13277.53,13364.52,731,1859101.07,84,1.466,1
55748.15,36,Male,13308.4,3456.83,848,138973.58,12,0.5211,0
43463.09,35,Male,14418.24,2207.41,785,135549.12,36,0.4846,0
49214.33,25,Female,9028.76,7253.2,715,170352.3,12,0.6368,0
41655.74,26,Male,7579.12,724.87,709,626460.26,24,0.9003,1
45153.92,58,Male,9038.18,10350.01,695,997570.68,84,0.8077,0
54504.94,23,Female,15071.18,1478.37,628,1558829.93,84,0.7933,1
29831.51,32,Female,7202.88,605.89,688,2466193.33,60,2.0592,1
29497.49,56,Male,9773.66,5009.13,763,950582.96,48,1.334,1
25000.0,53,Female,2659.01,8380.63,659,233581.38,48,0.6831,0
25000.0,56,Female,6926.22,3734.46,701,567760.39,48,1.0134,1
26671.71,53,Female,4869.77,3327.79,647,2254844.4,36,3.0751,1
53089.33,51,Male,7701.05,18543.3,771,1778510.06,48,1.3602,1
31369.97,41,Female,7139.77,5840.75,637,1996481.98,84,1.5035,1
63373.89,47,Female,14339.35,8323.18,758,398003.69,84,0.4651,0
49879.08,47,Female,6696.4,6736.23,786,423968.77,60,0.4541,0
25000.0,28,Female,3761.85,1705.9,698,369390.42,12,1.5246,1
68015.29,57,Female,13741.89,12193.65,675,2157205.99,24,1.8596,1
73526.36,52,Male,14867.24,11293.6,750,603922.26,48,0.5681,0
29824.0,46,Female,5350.11,2826.67,824,1643564.19,48,1.6985,1
60481.68,22,Male,8294.23,3398.41,807,1338799.28,48,0.7654,0
31944.36,32,Female,3229.36,3479.81,715,1406535.79,24,2.2622,1
51474.16,42,Male,17632.92,9164.42,662,569044.86,60,0.761,1
26049.42,37,Male,8749.34,531.84,704,1624590.62,48,1.9682,1
25000.0,27,Female,5522.81,1345.26,610,203441.28,12,0.9939,1
40481.14,24,Male,14118.32,13426.79,683,2484333.46,36,2.6896,1
46080.06,57,Male,12368.51,8755.18,749,164221.38,24,0.6245,0
40181.43,58,Male,4709.84,892.32,696,220375.7,60,0.2587,0
27118.86,52,Female,3509.98,6578.51,680,879153.81,84,0.9271,1
40136.86,31,Other,13206.14,868.2,716,2095900.85,12,4.9658,1
56086.33,21,Male,14442.96,14504.26,702,717254.11,24,1.1122,1
47932.71,45,Other,14897.29,12581.71,769,1232644.03,84,1.0136,1
53704.42,44,Male,17430.7,12238.04,633,143145.59,24,0.6767,0
35064.43,37,Male,7433.15,8986.02,754,289310.36,36,0.7384,0
88067.51,28,Male,9875.14,2711.42,717,1559118.52,36,0.7225,0
27225.61,47,Male,4004.07,6925.47,748,566460.33,84,0.7577,1
62553.67,38,Other,7296.45,2992.62,629,1766210.95,84,0.6479,1
88516.61,47,Female,13028.31,10518.17,777,1984938.82,60,0.7536,0
62345.95,42,Male,12633.36,20571.72,755,2140802.08,48,1.4201,1
44299.91,36,Female,5739.02,7797.07,828,421118.41,84,0.4683,0
37641.09,22,Male,5333.11,12745.24,665,1193220.52,36,1.5181,1
82293.21,25,Female,17401.35,2561.2,681,2372995.48,60,0.8695,0
25000.0,38,Female,4626.07,4178.62,604,1953000.5,24,3.9932,1
30180.09,23,Male,6546.5,659.16,666,380704.92,48,0.5648,0
40183.88,47,Female,8329.84,8863.5,813,1306000.59,12,3.3003,1
91019.3,37,Male,23766.92,2507.35,739,2313713.4,24,1.4734,1
59271.5,36,Male,19814.31,3638.01,672,1156093.13,60,0.8198,1
30211.48,26,Female,3835.83,2736.88,728,2109802.26,12,6.3896,1
41975.7,27,Female,5239.2,11000.17,715,1290024.93,24,1.8193,1
36056.36,34,Male,11292.91,2069.16,595,356348.03,36,0.6941,1
34375.71,58,Female,7789.51,10186.25,607,454851.82,60,0.8106,1
79973.03,60,Male,23320.24,3692.07,791,212021.81,12,0.5721,0
25000.0,35,Other,3846.39,308.39,767,568755.38,84,0.5557,0
109577.84,53,Female,33664.03,15150.88,623,2244673.84,36,1.1161,1
74169.99,47,Female,24547.42,25425.81,711,1660475.31,84,1.0571,0
84578.12,49,Male,21894.8,3266.39,673,1873256.64,84,0.6767,0
38891.47,57,Male,4918.59,1384.59,790,1591987.5,12,3.7799,1
45480.08,25,Female,14727.53,11957.09,749,1027694.3,48,1.1708,1
25000.0,49,Female,7453.05,2731.41,648,620466.72,48,1.0488,1
37709.56,52,Male,10849.77,9466.93,727,2321475.0,60,1.8773,1
62744.58,26,Other,6850.58,4392.35,717,1335591.48,12,2.0605,1
93716.69,22,Female,28090.7,15090.75,717,1254639.71,48,0.8068,0
28181.52,26,Female,3790.07,2616.69,686,2490649.81,24,4.3465,1
40833.05,24,Other,6353.48,6453.05,721,1021431.97,24,1.4795,1
45449.2,49,Male,11102.5,12234.2,664,2149900.76,48,1.736,1
25000.0,45,Male,4156.13,6667.59,642,2169625.74,84,1.9189,1
65885.56,29,Male,17481.88,11893.68,638,658408.5,84,0.617,0
34132.48,23,Other,8601.99,11090.67,651,327615.26,48,0.825,1
44458.21,46,Male,5647.85,4104.58,747,2441488.28,60,1.4134,1
39105.77,47,Male,10324.07,3289.15,749,1122152.47,84,0.8394,0
33035.26,56,Male,10934.3,7097.04,814,105328.77,60,0.6151,0
48848.43,52,Male,6852.33,10622.28,705,1297642.8,24,1.5959,1
44011.01,21,Female,10970.43,716.9,765,1586320.87,36,1.4456,1
40703.57,36,Female,7549.14,8658.55,723,1962611.79,12,4.6597,1
34056.26,31,Male,7318.79,4463.16,739,2363061.08,36,2.6176,1
57512.77,46,Female,9877.82,15045.62,772,2296409.51,60,1.3015,1
112062.12,60,Male,21127.37,31695.31,757,2356325.97,84,0.8314,0
52572.25,21,Female,5637.21,10159.79,727,177100.36,36,0.4108,0
80664.92,46,Male,27860.69,48.14,680,1808257.92,60,0.8334,0
25000.0,48,Female,6405.0,5568.2,737,642059.11,36,1.3197,1
53044.2,29,Male,11944.3,13903.33,808,550126.45,24,0.9707,0
28319.78,42,Male,5548.66,2467.9,731,2020764.56,60,1.8345,1
25000.0,28,Female,5871.09,4065.65,694,1101111.25,24,2.4503,1
33870.99,47,Male,6605.74,11448.54,773,2299840.18,36,2.756,1
88960.67,59,Female,16900.48,9282.2,629,201844.22,48,0.353,0
78826.77,39,Female,17025.53,6156.66,696,2025233.99,48,0.9581,1
55353.9,45,Female,9354.57,4085.07,656,428402.59,12,0.9268,1
25000.0,58,Female,3625.31,4889.51,712,523785.28,48,0.8821,1
44438.42,41,Other,10627.51,14772.46,801,1245644.12,12,3.049,1
57002.48,44,Female,17710.18,12143.9,761,1049415.86,36,1.1265,1
53517.72,44,Male,7396.53,5681.61,598,1266813.53,12,2.3364,1
25000.0,39,Female,2704.59,5587.49,679,2356063.65,12,8.661,1
31408.73,22,Male,5078.88,6868.93,622,1677733.45,12,5.1014,1
47475.12,34,Female,16375.6,9918.68,788,796742.52,24,1.336,1
64096.53,52,Male,19689.78,3576.53,682,514980.91,12,1.0731,1
25000.0,52,Male,6224.16,5552.46,724,1108111.06,84,1.23,1
45203.87,48,Male,15021.8,6805.78,728,1183938.47,60,1.0523,1
52655.42,59,Female,11127.13,342.64,733,1543106.58,36,1.1773,1
74967.2,60,Male,25925.17,14162.62,531,738406.49,24,0.9938,1
69315.84,60,Female,12066.19,24000.15,743,1942022.19,60,1.1295,1
65597.03,33,Female,10500.54,8029.66,684,336304.59,36,0.4503,0
32860.6,32,Female,8527.72,11105.1,774,1445088.07,24,2.6471,1
25000.0,28,Female,4863.46,841.8,733,1596475.97,36,2.3189,1
40274.49,35,Male,10334.09,10324.67,761,596395.79,48,0.8957,0
80887.61,46,Male,14256.35,3236.76,672,2082427.24,36,1.0591,1
98393.23,32,Female,25039.07,9421.16,646,1577037.1,48,0.7645,0
69931.72,47,Female,11814.02,13971.96,777,1649733.32,48,0.9784,0
60758.99,38,Female,6850.15,12605.84,756,1294584.41,84,0.685,0
59267.7,56,Male,19441.82,16080.75,734,2283026.12,36,1.8605,1
37121.09,47,Male,11908.49,7994.36,734,1765426.2,48,1.7653,1
45934.41,29,Female,15741.7,9543.57,747,1016405.36,84,0.9293,0
112931.28,59,Male,31522.71,36061.62,636,672654.13,24,0.8761,1
30598.95,21,Male,8282.53,4842.48,789,270548.02,48,0.6575,0
109906.95,27,Male,26350.28,8665.4,709,496866.01,12,0.7181,0
41730.43,46,Male,5486.95,2363.03,711,2482439.09,24,2.9607,1
95103.02,27,Male,14009.52,13314.24,692,1076240.55,84,0.4811,0
25000.0,27,Male,4309.19,6236.59,559,2256849.35,24,4.6293,1
65706.43,28,Female,21192.89,978.38,757,509366.46,24,0.6987,0
33915.08,36,Female,4858.08,1531.9,655,1120866.09,12,3.1094,1
25000.0,23,Female,8267.96,928.49,727,2405244.32,12,8.871,1
54680.75,30,Male,12614.65,11200.67,666,318717.4,12,0.9507,1
81205.31,27,Male,22647.54,6902.66,697,1525562.28,12,2.0243,1
32129.48,41,Female,4098.47,1869.64,694,2306012.56,84,1.4147,1
25000.0,57,Female,4181.46,5186.74,665,2379240.1,12,8.786,1
46820.56,51,Male,15901.65,12475.73,705,2130417.95,84,1.3852,1
46923.9,43,Male,7814.59,5455.1,688,2154242.64,84,1.0689,1
64483.19,47,Male,11228.49,13049.57,652,1665239.09,60,0.938,0
78810.17,42,Male,11774.19,2706.62,796,629015.46,60,0.3573,0
47585.93,59,Male,6294.12,15575.68,667,1853628.51,12,3.9023,1
123964.64,47,Female,19625.39,14617.13,756,2448122.71,84,0.6144,0
54836.83,24,Female,14289.48,19145.02,763,1362240.44,24,1.7675,1
41224.45,44,Female,8815.52,14119.61,780,725673.66,48,1.0113,1
25000.0,43,Male,5960.97,6814.71,684,1476330.56,48,2.0373,1
42987.74,39,Female,5613.82,301.92,707,1757464.85,60,1.0265,1
41431.91,23,Male,12451.49,7881.02,709,599872.74,12,1.7704,1
79233.34,47,Male,23454.94,2408.12,754,1826054.43,36,1.0809,1
61774.25,23,Female,6510.85,19353.77,704,1509838.86,48,1.0504,1
27182.14,48,Male,5324.4,7512.4,749,1569639.78,84,1.461,1
53429.97,37,Female,6261.6,18183.24,703,834371.03,84,0.7249,0
68580.64,51,Female,20438.84,14603.15,792,472640.34,48,0.6891,0
105241.78,30,Male,29922.07,19234.04,719,1596279.75,24,1.174,1
76401.07,42,Female,24868.32,13877.56,711,1506959.17,48,1.0169,1
71712.71,50,Male,11409.56,9699.64,742,911229.25,60,0.5706,0
50515.88,41,Male,10814.13,8286.7,826,810144.8,12,1.7955,1
59525.26,56,Male,8697.95,13238.08,680,933386.71,12,1.7544,1
91560.25,43,Male,17653.61,29897.32,787,1275720.01,84,0.7579,0
25175.12,58,Female,5804.4,5250.51,666,2439567.36,48,2.9437,1
41162.39,32,Male,4665.05,12348.33,722,1932555.09,36,1.9504,1
33313.42,45,Female,9285.04,10059.75,668,2144175.37,60,1.9801,1
59253.29,40,Female,13973.31,10759.89,695,1313558.97,84,0.797,0
90681.72,27,Female,27861.03,11028.2,675,1362696.67,48,0.8172,0
36370.48,49,Female,6108.25,8141.56,765,590379.19,60,0.7447,0
25000.0,49,Male,8145.76,3901.43,687,1830510.01,36,2.879,1
39890.35,33,Female,13948.6,1137.05,754,1111801.61,84,0.8554,1
77399.6,23,Male,25528.29,10234.8,685,1881872.46,60,0.9907,1
64139.45,22,Female,18887.34,22315.74,719,1081732.92,84,0.9312,0
60723.93,36,Male,18404.95,1031.04,814,360441.25,60,0.4491,0
42616.78,50,Other,10374.46,10391.4,671,515328.85,60,0.7502,0
25860.83,58,Female,3815.47,7613.84,672,2047768.19,84,1.7978,1
63427.14,26,Male,17078.4,14401.39,703,720679.57,12,1.5005,1
32301.18,27,Female,8985.81,6441.24,718,734450.61,36,1.222,1
146100.26,25,Female,50601.28,36180.86,760,2330483.42,84,0.8671,0
65202.53,27,Male,15343.81,9797.98,722,1678325.49,12,2.6606,1
36668.59,54,Male,6154.54,1172.54,735,374338.13,24,0.6756,0
36109.36,52,Female,9782.68,12162.72,644,444604.65,48,0.926,1
46794.82,33,Female,16136.91,7080.3,739,753681.84,84,0.7719,0
43488.38,50,Female,6275.52,10127.84,741,1525589.65,12,3.4777,1
85683.61,45,Male,15551.53,15933.61,763,1906781.13,84,0.7485,0
53809.65,41,Male,12670.57,1029.68,698,758791.46,84,0.4961,0
34002.32,41,Male,4847.16,11338.46,719,2189540.89,84,1.5786,1
126149.17,48,Male,13315.7,34992.27,765,362032.43,60,0.4453,0
50244.39,40,Male,9257.32,2621.97,651,598238.0,24,0.7914,0
71999.89,54,Male,22776.64,24737.51,603,2429115.81,36,1.7645,1
36166.43,25,Male,4009.67,9327.88,647,423387.67,36,0.752,1
58780.05,38,Male,12181.12,9717.08,678,2231467.14,84,1.0226,1
57271.31,59,Male,16640.19,12254.89,789,1789444.18,12,3.266,1
